task_type,sample_id,actions,expected_result,model_name,description
legality,460,"order_received(1);order_parts(start,1);order_parts(end,1);define_requirements(start,1);define_requirements(end,1,yes);assemble_plane(start,1);assemble_plane(end,1)",False,process_52.bpmn,legality_large_false
conformance,461,"order_received(1);acquire(1, main_process);define_requirements(start,1);define_requirements(end,1,no)",True,process_52.bpmn,conformance_small_true
conformance,462,"order_received(1);acquire(1, main_process);design_individual_parts(start,1);design_individual_parts(end,1)",False,process_52.bpmn,conformance_small_false
conformance,463,"order_received(1);acquire(1, main_process);define_requirements(start,1);define_requirements(end,1,yes);order_parts(start,1);order_parts(end,1);assemble_plane(start,1);assemble_plane(end,1);make_test_flight(start,1);make_test_flight(end,1)",True,process_52.bpmn,conformance_large_true
conformance,464,"order_received(1);acquire(1, main_process);order_parts(start,1);order_parts(end,1);define_requirements(start,1);define_requirements(end,1,yes);assemble_plane(start,1);assemble_plane(end,1)",False,process_52.bpmn,conformance_large_false
legality,465,"storage_management(1);read_order(start,1);read_order(end,1)",True,process_92.bpmn,legality_small_true
legality,466,"storage_management(1);check_if_product_is_in_stock(start,1);check_if_product_is_in_stock(end,1,no);read_order(start,1);read_order(end,1)",False,process_92.bpmn,legality_small_false
legality,467,"storage_management(1);read_order(start,1);read_order(end,1);check_if_product_is_in_stock(start,1);check_if_product_is_in_stock(end,1,yes);withdraw_the_product_from_warehouse(start,1);withdraw_the_product_from_warehouse(end,1)",True,process_92.bpmn,legality_large_true
legality,468,"storage_management(1);check_if_product_is_in_stock(start,1);check_if_product_is_in_stock(end,1,no);read_order(start,1);read_order(end,1);reorder_from_wholesaler(start,1);reorder_from_wholesaler(end,1);waiting_until_arrives_handling_system(start,1);waiting_until_arrives_handling_system(end,1,no)",False,process_92.bpmn,legality_large_false
conformance,469,"storage_management(1);acquire(1, main_process);read_order(start,1);read_order(end,1);check_if_product_is_in_stock(start,1);check_if_product_is_in_stock(end,1,no)",True,process_92.bpmn,conformance_small_true
conformance,470,"storage_management(1);acquire(1, main_process);check_if_product_is_in_stock(start,1);check_if_product_is_in_stock(end,1,yes)",False,process_92.bpmn,conformance_small_false
conformance,471,"storage_management(1);acquire(1, main_process);read_order(start,1);read_order(end,1);check_if_product_is_in_stock(start,1);check_if_product_is_in_stock(end,1,no);reorder_from_wholesaler(start,1);reorder_from_wholesaler(end,1);waiting_until_arrives_handling_system(start,1);waiting_until_arrives_handling_system(end,1,no)",True,process_92.bpmn,conformance_large_true
conformance,472,"storage_management(1);acquire(1, main_process);check_if_product_is_in_stock(start,1);check_if_product_is_in_stock(end,1,no);read_order(start,1);read_order(end,1);reorder_from_wholesaler(start,1);reorder_from_wholesaler(end,1);waiting_until_arrives_handling_system(start,1);waiting_until_arrives_handling_system(end,1,yes);demand_delivery_delay_penalty_from_the_wholesaler(start,1);demand_delivery_delay_penalty_from_the_wholesaler(end,1)",False,process_92.bpmn,conformance_large_false
legality,473,"start(1);choose_the_employment_type(start,1);choose_the_employment_type(end,1,no);select_a_parent_type(start,1);select_a_parent_type(end,1);take_protection_period(start,1);take_protection_period(end,1);send_all_the_neccesarry_info_to_employer(start,1);send_all_the_neccesarry_info_to_employer(end,1)",True,process_9.bpmn,legality_small_true
legality,474,"start(1);select_a_parent_type(start,1);select_a_parent_type(end,1);choose_the_employment_type(start,1);choose_the_employment_type(end,1,no)",False,process_9.bpmn,legality_small_false
legality,475,"start(1);choose_the_employment_type(start,1);choose_the_employment_type(end,1,no);select_a_parent_type(start,1);select_a_parent_type(end,1);take_protection_period(start,1);take_protection_period(end,1);send_all_the_neccesarry_info_to_employer(start,1);send_all_the_neccesarry_info_to_employer(end,1);the_employer_receives_info_and_checks_it(start,1);the_employer_receives_info_and_checks_it(end,1,yes);the_employer_sends_parents_information_to_the_social_security(start,1);the_employer_sends_parents_information_to_the_social_security(end,1);social_security_checks_the_parents_information(start,1);social_security_checks_the_parents_information(end,1);social_security_sends_back_parents_information_to_employee(start,1);social_security_sends_back_parents_information_to_employee(end,1,no);the_employee_approve_parental_leave_request(start,1);the_employee_approve_parental_leave_request(end,1)",True,process_9.bpmn,legality_large_true
legality,476,start(1),False,process_9.bpmn,legality_large_false
conformance,477,"start(1);acquire(1, main_process);choose_the_employment_type(start,1);choose_the_employment_type(end,1,no);select_a_parent_type(start,1);select_a_parent_type(end,1);take_protection_period(start,1);take_protection_period(end,1)",True,process_9.bpmn,conformance_small_true
conformance,478,"start(1);acquire(1, main_process);select_a_parent_type(start,1);select_a_parent_type(end,1);choose_the_employment_type(start,1);choose_the_employment_type(end,1,no);take_protection_period(start,1);take_protection_period(end,1);send_all_the_neccesarry_info_to_employer(start,1);send_all_the_neccesarry_info_to_employer(end,1)",False,process_9.bpmn,conformance_small_false
conformance,479,"start(1);acquire(1, main_process);choose_the_employment_type(start,1);choose_the_employment_type(end,1,no);select_a_parent_type(start,1);select_a_parent_type(end,1,father?);send_all_the_neccesarry_info_to_employer(start,1);send_all_the_neccesarry_info_to_employer(end,1);the_employer_receives_info_and_checks_it(start,1);the_employer_receives_info_and_checks_it(end,1,yes);the_employer_sends_parents_information_to_the_social_security(start,1);the_employer_sends_parents_information_to_the_social_security(end,1);social_security_checks_the_parents_information(start,1);social_security_checks_the_parents_information(end,1);social_security_sends_back_parents_information_to_employee(start,1);social_security_sends_back_parents_information_to_employee(end,1,yes);the_employee_reject_parental_leave_request(start,1);the_employee_reject_parental_leave_request(end,1);employee_sends_parent_information_to_social_security(start,1);employee_sends_parent_information_to_social_security(end,1)",True,process_9.bpmn,conformance_large_true
conformance,480,"start(1);acquire(1, main_process);select_a_parent_type(start,1);select_a_parent_type(end,1);choose_the_employment_type(start,1);choose_the_employment_type(end,1,no);take_protection_period(start,1);take_protection_period(end,1);send_all_the_neccesarry_info_to_employer(start,1);send_all_the_neccesarry_info_to_employer(end,1);the_employer_receives_info_and_checks_it(start,1);the_employer_receives_info_and_checks_it(end,1,yes);the_employer_sends_parents_information_to_the_social_security(start,1);the_employer_sends_parents_information_to_the_social_security(end,1);social_security_checks_the_parents_information(start,1);social_security_checks_the_parents_information(end,1);social_security_sends_back_parents_information_to_employee(start,1);social_security_sends_back_parents_information_to_employee(end,1,yes);the_employee_reject_parental_leave_request(start,1);the_employee_reject_parental_leave_request(end,1)",False,process_9.bpmn,conformance_large_false
legality,481,"search_for_intership(1);enter_webpage(start,1);enter_webpage(end,1);enter_topic_of_interest(start,1);enter_topic_of_interest(end,1);enter_salary_expectacions(start,1);enter_salary_expectacions(end,1)",True,process_27.bpmn,legality_small_true
legality,482,"search_for_intership(1);enter_hobbies(start,1);enter_hobbies(end,1);enter_webpage(start,1);enter_webpage(end,1);enter_topic_of_interest(start,1);enter_topic_of_interest(end,1)",False,process_27.bpmn,legality_small_false
legality,483,"search_for_intership(1);enter_webpage(start,1);enter_webpage(end,1);enter_previous_experience(start,1);enter_previous_experience(end,1);enter_hobbies(start,1);enter_hobbies(end,1);enter_topic_of_interest(start,1);enter_topic_of_interest(end,1);enter_salary_expectacions(start,1);enter_salary_expectacions(end,1)",True,process_27.bpmn,legality_large_true
legality,484,"search_for_intership(1);enter_topic_of_interest(start,1);enter_topic_of_interest(end,1);enter_webpage(start,1);enter_webpage(end,1);enter_salary_expectacions(start,1);enter_salary_expectacions(end,1);search_for_offers(start,1);search_for_offers(end,1)",False,process_27.bpmn,legality_large_false
conformance,485,"search_for_intership(1);acquire(1, main_process);enter_webpage(start,1);enter_webpage(end,1);enter_previous_experience(start,1);enter_previous_experience(end,1);enter_hobbies(start,1);enter_hobbies(end,1)",True,process_27.bpmn,conformance_small_true
conformance,486,"search_for_intership(1);acquire(1, main_process);enter_hobbies(start,1);enter_hobbies(end,1)",False,process_27.bpmn,conformance_small_false
conformance,487,"search_for_intership(1);acquire(1, main_process);enter_webpage(start,1);enter_webpage(end,1);enter_topic_of_interest(start,1);enter_topic_of_interest(end,1);enter_salary_expectacions(start,1);enter_salary_expectacions(end,1);search_for_offers(start,1);search_for_offers(end,1);display_fitted_offers(start,1);display_fitted_offers(end,1);analyze_offer(start,1);analyze_offer(end,1);update_candidate_profile(start,1);update_candidate_profile(end,1)",True,process_27.bpmn,conformance_large_true
conformance,488,"search_for_intership(1);acquire(1, main_process);enter_hobbies(start,1);enter_hobbies(end,1);enter_webpage(start,1);enter_webpage(end,1);enter_topic_of_interest(start,1);enter_topic_of_interest(end,1);enter_salary_expectacions(start,1);enter_salary_expectacions(end,1);search_for_offers(start,1);search_for_offers(end,1);display_fitted_offers(start,1);display_fitted_offers(end,1);analyze_offer(start,1);analyze_offer(end,1)",False,process_27.bpmn,conformance_large_false
legality,489,"create_a_3d_model(1);send_sketches_to_an_artist(start,1);send_sketches_to_an_artist(end,1);receive_result(start,1);receive_result(end,1,yes)",True,process_46.bpmn,legality_small_true
legality,490,"create_a_3d_model(1);receive_result(start,1);receive_result(end,1,yes)",False,process_46.bpmn,legality_small_false
legality,491,"create_a_3d_model(1);send_sketches_to_an_artist(start,1);send_sketches_to_an_artist(end,1);receive_result(start,1);receive_result(end,1,yes);choose_the_color(start,1);choose_the_color(end,1,yes);check_color_level(start,1);check_color_level(end,1,no)",True,process_46.bpmn,legality_large_true
legality,492,"create_a_3d_model(1);receive_result(start,1);receive_result(end,1,yes);send_sketches_to_an_artist(start,1);send_sketches_to_an_artist(end,1);choose_the_color(start,1);choose_the_color(end,1,no);order_color(start,1);order_color(end,1);receive_order_confirmation(start,1);receive_order_confirmation(end,1)",False,process_46.bpmn,legality_large_false
conformance,493,"create_a_3d_model(1);acquire(1, main_process);send_sketches_to_an_artist(start,1);send_sketches_to_an_artist(end,1)",True,process_46.bpmn,conformance_small_true
conformance,494,"create_a_3d_model(1);acquire(1, main_process);receive_result(start,1);receive_result(end,1,yes)",False,process_46.bpmn,conformance_small_false
conformance,495,"create_a_3d_model(1);acquire(1, main_process);send_sketches_to_an_artist(start,1);send_sketches_to_an_artist(end,1);receive_result(start,1);receive_result(end,1,yes);choose_the_color(start,1);choose_the_color(end,1,no);order_color(start,1);order_color(end,1);receive_order_confirmation(start,1);receive_order_confirmation(end,1)",True,process_46.bpmn,conformance_large_true
conformance,496,"create_a_3d_model(1);acquire(1, main_process);receive_result(start,1);receive_result(end,1,yes);send_sketches_to_an_artist(start,1);send_sketches_to_an_artist(end,1);choose_the_color(start,1);choose_the_color(end,1,yes);check_color_level(start,1);check_color_level(end,1,yes)",False,process_46.bpmn,conformance_large_false
